popularity,streams
58,7528072
54,5615556
68,26623267
64,11605000
77,74618047
44,1073837
52,5385611
55,5448030
62,11458313
47,4406290
34,320738
58,6905803
26,264881
27,219269
56,5647895
65,21808010
55,6436964
59,5897195
57,7837680
57,7900292
62,14020612
71,45482500
58,6332075
56,7054227
58,6737187
67,15178606
74,48835215
52,4355059
58,7746675
49,6308510
46,4133052
56,6624629
49,6580495
53,4021965
61,10970608
26,268446
60,9843094
41,1127895
63,10493735
0,6464
54,4252616
59,5531506
41,909648
66,21018955
58,6399148
51,5824394
60,8166496
50,4639831
68,25658289
58,7884066
53,4201431
0,13758
59,7463673
61,8982202
63,12118487
59,7584676
44,1213265
0,5472
55,5652264
68,20624515
0,12353
60,11703223
55,6122944
75,73076427
25,216826
57,6795425
49,4643775
49,3040977
0,12578
56,6723171
0,5304
51,4089864
53,5880226
53,4619954
61,12059206
63,9211528
0,8250
64,9777137
58,7444883
65,25229791
53,4813437
68,28491902
63,8243008
58,6035878
0,10774
59,6499560
64,11719456
60,14906872
50,5953373
0,13546
54,4525852
54,4445090
56,7865050
55,6078498
45,6873316
62,9931409
69,26636089
60,13889806
63,13043229
2,11136
64,9153433
54,5235699
56,5448368
55,5054819
61,10774238
20,121747
58,5376176
56,7834697
18,85952
54,5657335
54,5219661
48,3531495
40,991101
64,10586741
65,27120694
56,6901585
64,9048240
78,54666685
47,6736197
57,6769573
59,5365775
59,6299154
0,6721
50,4234849
59,7622950
0,6262
58,7927224
61,11720461
59,7789591
62,13761487
57,7335074
54,4295587
0,5889
53,5163846
56,7948941
48,5348874
60,14929636
20,166869
57,7240218
61,9863107
69,24027830
21,155014
49,5528749
3,5682
52,4452909
56,5031711
60,8950179
63,13173886
69,21735789
0,12297
72,38441344
62,11048919
55,5431359
58,7246074
53,5263413
57,5671162
61,12487370
0,10675
52,4914812
51,5679342
65,21192929
68,28044441
39,532001
61,12386214
58,6531339
56,7323055
47,3675152
63,11550757
55,6669571
54,5867964
57,5016394
42,1463351
0,5927
61,9669748
68,29733524
58,5226427
65,21995425
0,9607
53,4666305
62,13603814
72,41550884
52,5661093
54,4306400
57,7456116
52,5145555
53,5799006
56,7828779
60,10088122
51,5682987
52,5840275
53,5891262
54,5621609
73,40310548
51,4611043
49,3731630
51,4116576
56,5860001
0,10525
51,4138309
46,4931967
53,5052474
50,4964585
58,7623007
62,11834078
45,5694695
45,4251553
54,5744933
0,7689
56,5075272
0,10374
69,26033777
61,10134220
52,4525128
49,6565407
55,7827252
53,5408347
59,7295744
53,4867625
48,6497509
52,5860103
52,4214629
48,4089384
56,5792488
62,9976043
54,4758580
0,11312
52,4907049
47,3033695
52,4430062
54,4807497
56,7677523
54,4132202
58,7238671
54,4174653
0,6331
49,3144284
56,5742195
48,5468061
61,9417576
0,7552
49,6568109
0,10769
61,8594432
54,4494762
54,4468854
53,4462479
38,607870
54,4123709
54,5057559
53,5145564
56,7745621
62,8778878
60,13399821
59,6611193
49,6186304
51,5049705
48,3251347
46,3359607
0,13613
46,4992351
50,4470417
50,5620172
52,4507179
60,8367564
0,6494
59,6623115
51,4706300
0,7142
0,7847
54,4899428
70,47158720
65,25071709
60,14157735
63,8646091
55,6239796
59,7126143
52,5086675
57,7176372
57,7091892
55,7999185
51,5147446
59,6970479
53,4312845
45,5098712
59,7574216
57,7513989
56,5990529
66,19104526
59,5328841
63,10936451
0,7600
55,7860005
70,39969482
18,55734
64,13372560
19,62603
27,208045
54,4735115
46,6264445
54,5446789
47,6577224
67,24406134
56,7438686
61,13873710
51,4835681
50,4680626
52,4389428
67,18341133
61,12878583
0,7901
59,6005232
0,8314
56,7628046
63,8629872
47,3562580
61,13905255
68,25378611
49,6113865
62,12305875
52,5763469
0,14466
64,13565271
67,15999620
55,6274841
64,9412705
46,4409295
0,12541
51,4301205
57,6623153
57,5015336
0,8666
58,5115444
63,8460110
0,11424
55,5442523
52,4102060
51,5869269
48,4927724
53,4614301
46,5442270
0,5636
53,4381201
63,9020943
61,12575752
58,7149853
48,3735575
57,5351768
56,5542059
66,29459663
46,4157802
53,4851602
0,6943
53,5681119
56,6990216
52,4867992
0,12627
57,7148294
60,9011823
0,14176
60,10121010
0,11296
0,6624
57,7680188
55,5664226
47,3866130
70,38907212
53,5637480
57,7182395
54,4131923
49,6107750
0,14487
63,10948949
51,5145571
53,4653268
47,6045092
60,13100913
53,5780197
61,12281767
59,7505991
47,6363700
49,4896095
50,4762466
54,4620252
44,1327320
50,5844021
56,6803961
0,14304
54,4161386
54,4088970
0,11735
0,6672
50,4018989
49,4662254
60,12193258
53,4687614
49,3403615
56,7482342
48,3643659
48,3791756
48,6863429
53,4719313
0,9225
55,6263343
58,5252509
57,7965729
52,5934799
53,5175889
53,4704637
77,67206320
61,10263884
55,7387894
53,5068787
0,8154
49,6744619
55,6163308
69,28621869
60,11570277
57,7014819
45,4180762
0,12934
46,4021328
70,38477779
61,8355226
53,4016837
63,8579136
0,9561
52,5900719
45,6026885
49,3632573
47,3173940
48,4289853
58,5529510
53,5605902
54,5440665
49,4728913
48,6604697
48,3826865
63,9467524
52,5008981
54,5341906
0,9790
71,39222000
56,6657783
49,5875992
53,5263429
55,7569800
52,4850959
0,7606
53,4702186
56,5513566
56,5336795
43,953499
0,6421
58,6395753
50,5843998
0,5486
49,6235127
55,6552900
55,6089679
55,7553441
56,7516227
0,8708
49,5663889
48,6072027
56,5167090
56,6002400
0,5720
44,1024821
50,4463879
65,15259033
52,5673692
0,5294
67,17463129
65,25550694
44,989443
0,11227
0,5973
56,6237788
37,691958
63,12701485
65,17399870
56,6090216
63,8843420
58,5496113
53,4229773
39,581627
43,1344337
63,10537220
52,4501109
62,8590775
56,7584559
51,5724900
3,11902
0,10985
26,207582
59,6214545
56,5152891
46,5739816
60,11966671
57,6411510
0,10689
54,5398899
69,28031627
75,65011806
59,6019911
0,12983
71,46283574
58,5365973
56,5674886
56,6486649
74,36011384
0,6698
0,10655
53,5411502
50,4230823
55,6102322
50,4115830
63,10018089
60,13185386
72,45799004
59,5537031
58,6921537
55,5987821
72,34572046
57,7399142
46,3121277
58,5544877
0,12421
0,9636
0,14311
65,23346554
0,7409
0,7978
0,10259
50,4081222
58,6213482
56,7997248
54,5762235
53,5323979
0,14368
52,4052164
53,5981924
0,7736
0,11914
52,4137834
67,16906764
0,11671
59,6342758
54,4622931
57,6257643
49,4441362
53,4008713
0,14373
58,6267087
62,14553884
44,1022433
51,4566196
55,6269378
0,6867
66,21807100
58,6451834
49,3945807
55,5249011
58,7762873
54,4450863
53,5721509
51,5217283
47,4096117
54,4342735
51,4585168
55,7031752
27,258442
62,14614356
69,29278907
0,10961
55,7694727
66,22833655
56,5669075
54,4634544
72,34530972
70,43412856
59,7192186
54,5203324
57,7616170
55,5984188
62,8886357
51,4074607
54,4116032
61,11118655
37,538349
62,9333260
71,43991681
52,4225661
58,5848208
63,12440280
63,8548935
56,7915532
0,10639
62,10626477
0,8934
50,5810989
56,7327044
42,1243905
43,995688
74,34542234
52,4796109
59,7146538
64,12409154
64,12087809
53,4887897
61,12386791
52,5605100
57,6127223
64,8186304
52,5094662
1,7775
64,8897224
48,3760313
0,5086
35,798575
54,5316800
53,4685384
53,5581991
60,9414020
45,6153233
59,5220172
51,4171782
53,5040675
57,5709221
52,5780575
48,3956022
55,6559831
52,5655123
48,6623811
48,4595179
0,11075
0,10800
0,12726
0,6406
57,7027482
51,5997793
56,5020653
53,5193284
55,5822551
60,9421135
53,5146534
51,4613194
57,6372876
56,5061904
10,40355
52,5757676
63,14038960
0,8169
0,7866
0,11036
0,14354
55,5852184
50,5953744
39,762653
65,20414334
60,12610534
56,7842920
65,25114899
50,5107891
69,23580836
28,273682
53,5757364
63,10141565
0,7445
64,10136005
63,13686581
39,731800
52,5265627
0,14353
61,10785371
55,5590386
61,14613848
58,6861458
55,7921406
57,7936858
51,4396636
56,5359110
57,6089904
61,8574197
61,10898037
51,5878042
75,59227908
56,7160428
62,13590055
63,8354841
0,13255
52,4264521
52,5796490
60,12191877
49,4934261
59,6053841
75,61338475
2,5064
0,14215
55,7529595
59,7360421
53,5622570
53,5828818
55,5370611
61,12923104
3,11821
54,5212487
53,5817979
60,9704676
65,27164207
64,11393028
58,6380135
59,6201077
52,5838737
62,8720540
1,14688
49,3609603
57,7600913
56,7092837
73,34210794
67,20589053
0,14030
54,5924163
52,4106146
49,3954378
53,4879534
58,6216295
57,5657784
50,4582575
62,12381931
0,11469
55,5661572
56,6602652
0,12248
59,7776395
0,5545
69,23996062
1,13544
60,13001181
55,5567598
53,4871392
0,6843
52,4928389
49,3806954
55,5132044
70,40976815
59,5068733
48,5650983
55,7312865
52,5558027
0,5110
69,17171974
45,6773825
61,14487603
60,14988310
52,5510465
66,24651386
86,1610629011
55,5022347
18,94860
48,3557070
67,15734914
57,6026279
0,10389
51,4180903
0,9077
0,6649
48,6629788
58,5048068
56,5578826
64,11839000
52,4350075
1,9978
49,6072434
10,43292
51,5068965
51,4555899
58,7121922
74,36715394
64,11976409
51,4201309
57,7895645
56,6199092
62,12020878
58,6849888
0,13657
58,7766741
50,5899606
0,13433
60,14391967
54,5992397
67,24208373
42,996112
58,6973497
57,6108917
58,7925074
61,8500506
53,4079763
51,5363399
61,13226367
53,5239312
60,14319613
62,14699314
56,5128989
0,10727
62,11325261
62,10555442
50,4496985
66,19776270
59,5475718
57,5499240
41,1250541
51,5752028
47,6581074
47,3674152
55,6937216
57,5882923
52,4219531
61,10824337
47,4857102
0,12412
59,5157290
28,235324
4,6606
58,6387232
53,4512430
51,5086615
60,10662959
69,18444329
55,5115271
51,5523786
67,24630422
54,5881977
58,5532718
54,5325967
66,23491450
51,4610479
0,7723
59,7176550
0,7895
60,13205462
71,41381059
8,26448
3,10880
56,7805574
52,5069726
50,5912877
53,5811271
57,5281122
63,8967575
60,10913300
63,13732615
51,4801693
54,5779010
63,14055523
0,7152
0,14727
47,5588392
55,5366219
63,11481131
52,4431651
55,5703393
56,7130185
49,3424338
61,11834679
72,41872617
56,7275533
0,11604
77,66110492
59,6048556
0,9841
56,7934117
57,6605900
67,17345118
69,18333897
55,7736023
50,4777446
66,25660650
51,4168580
59,5806567
59,6888974
57,7324677
57,5707776
0,10967
60,14040987
0,11353
59,6807293
62,13647333
57,7256463
0,6592
67,25669396
55,6534803
55,5490011
62,14436255
59,6442837
60,8458860
64,13388472
0,7177
0,12800
55,7855396
72,41182573
55,6761965
68,23220500
53,5256276
50,4416129
61,8130219
0,5265
44,1103033
51,4102608
0,11464
47,3093023
58,6661510
51,4904437
66,24337600
48,3984476
55,7406461
63,11974864
1,5542
2,6953
54,5000907
61,13410914
56,6143104
63,13825469
64,14829647
56,7727238
59,6661199
56,6372136
0,11464
62,13637532
59,6707136
64,13461732
53,5072974
2,14156
56,6148759
64,13358717
54,5913233
51,5508845
58,7551464
57,5281690
50,4627023
47,5484002
56,6020972
48,3615488
49,6599649
67,23089918
63,9586904
69,28028956
73,45688372
59,5269435
64,10672442
63,13540097
54,5111049
54,4662094
52,4767766
52,4398079
52,4605528
49,3728105
60,13584016
63,13879915
59,7137306
63,9829415
54,4109159
56,7916833
54,5416704
0,10034
70,33571571
53,5873147
58,7058675
0,7908
57,7489021
0,6120
52,4664263
5,25373
54,5599157
54,4438175
0,11991
69,19059007
52,4507647
52,4428259
71,46645228
70,36822232
63,13148654
0,14447
0,10331
42,1219245
54,5868726
51,5428667
60,12065180
53,4994284
62,9694084
0,5469
48,6419075
0,6579
55,5610774
71,33475838
49,5376602
66,19953705
51,4714815
35,554487
56,6113085
66,23624163
63,14016741
54,5616084
0,11818
50,5454689
56,5635011
48,5723537
64,8990118
59,7621515
51,5000585
54,4596397
54,5531499
0,12839
61,13130952
62,11110304
0,8212
58,7567519
51,4343867
48,4657000
0,7117
0,13801
0,13564
67,15391037
42,1398419
62,10711723
0,7104
53,4188596
0,13365
45,4145914
47,4912866
53,5023396
57,7946187
44,832802
51,4389863
51,4805073
57,6048165
0,13517
0,8311
58,5182736
63,13586433
32,378360
53,5112728
48,3194193
56,6403378
53,5916403
61,9070266
46,3782907
55,7116791
59,6021801
62,14847555
41,1183915
42,891337
0,11076
56,6019684
0,11780
27,244323
62,8842471
0,7737
78,87588898
57,5123816
0,11680
54,4556004
74,32667080
48,5716524
56,6008732
75,50520879
57,7230343
74,38012007
77,88265651
61,14317551
61,8409791
55,5012334
48,6114468
0,13444
57,6023809
40,1271849
59,6649213
68,21409366
67,28984918
65,15162667
70,43820138
52,5875491
61,10297928
36,535474
59,7308687
62,8976115
0,13152
0,14607
67,28552273
65,20994401
55,5815486
60,11820645
1,11016
0,6753
0,14899
57,7801135
50,4516060
65,20430717
58,6162319
69,24622406
59,7803592
40,857614
64,11993134
70,46653783
64,14651130
57,5453431
60,14326352
3,13614
71,34005670
59,6038091
68,23763527
0,8551
62,10234547
0,14275
0,8374
68,27787023
59,7033284
58,6693305
56,6312875
62,14264704
61,11337377
59,6606783
69,24217081
59,5293530
62,8811019
59,5224211
0,12053
59,7012246
65,21544384
65,19608978
59,6577336
51,5737892
65,29029667
62,11568555
45,5295686
58,7557439
0,12928
11,35771
65,27340258
48,5918873
65,19288214
46,6997285
64,12793976
50,5896717
50,4072660
52,4449692
53,5053526
46,3924138
1,7204
72,34550948
52,4155741
65,19631072
59,5992620
55,5180408
63,14206710
45,5998048
59,6794293
44,1067312
65,22047318
65,16022112
55,5229663
0,6900
62,10167159
48,3471538
65,23023757
63,9610673
61,12270202
48,4220997
68,15529729
36,604005
37,674839
0,11564
67,19243792
0,9055
68,29738346
62,14091960
56,6216606
48,3013613
62,13538607
48,6117322
54,5571880
58,7424582
58,5338666
57,7631529
59,7602381
64,8350221
50,5485939
56,6678536
61,12444704
54,4055148
54,4862454
58,7423459
54,5578080
56,7067611
57,7015224
59,5083235
60,8872379
62,8826979
69,18563102
69,22840066
58,5908000
59,5522548
58,5026024
44,962176
45,3409128
0,14149
2,10444
59,5591941
54,4030996
61,11740090
51,5622328
60,13133811
48,5536176
63,8817749
58,7774416
53,4501162
0,12002
57,6007642
60,8768993
45,6879034
43,1286772
39,601299
47,6373647
55,7323303
61,11072754
45,4436062
64,11381162
61,14470847
63,8899355
57,5448837
50,5490755
71,33815359
57,5544453
55,5927866
51,4350176
55,7233689
58,7577068
52,5258627
59,5700746
64,8549724
0,11871
55,6275809
2,12567
57,6448474
54,4981525
56,6093573
55,7085270
59,7158340
56,5912490
44,1089138
2,7544
52,4396063
0,11037
12,47356
58,7259214
40,1345836
46,3054471
57,7591773
68,19590580
52,5044566
54,5911720
55,5871878
54,5958322
59,6503274
0,5411
37,521257
59,6948181
57,6776184
59,5352096
70,47972932
54,5784326
59,5536894
53,4175573
0,9766
32,359425
57,6533100
0,13362
64,8397539
92,3205091538
57,5364849
60,10414574
61,14993846
63,13133207
8,17075
63,12264484
0,10399
58,7743064
0,9457
60,13264867
57,7193860
61,10575478
12,33042
67,27754651
69,23909749
0,10128
59,7283598
61,12732198
61,13522112
66,20143801
59,5127876
56,7389962
65,18146247
61,9608471
61,12477854
0,8473
0,12926
66,23318149
59,7133709
58,7777744
57,6519688
0,6709
58,7357699
64,11744296
63,13674447
59,5653911
56,6769404
66,26396701
72,33253072
63,12356651
0,5433
64,13308134
47,3443445
59,6825967
70,49773446
55,7197003
0,7792
55,5599171
57,6368792
0,11737
63,9800470
2,8074
53,4484462
57,6211431
70,49763067
58,5056088
59,6876155
68,24849801
58,6104447
1,9638
60,10838554
55,6107048
0,12990
56,7330566
68,18176835
58,7850616
31,356757
54,5583311
61,8508416
60,13555437
67,23419312
61,9587366
53,5382309
60,8471003
66,20604240
56,7272760
58,7968144
56,6125692
54,4019021
56,6268140
56,6452154
61,9174149
54,4538123
59,5876186
1,13327
66,26007772
0,7855
50,5539288
68,17961095
59,5901408
63,12785953
60,9470663
0,5480
0,10786
66,26978016
0,11377
60,10478995
0,7149
67,27644014
49,3701916
53,4600139
0,13799
56,6244764
53,5436237
50,4217820
59,6927039
0,6303
0,8400
59,6348707
55,7499745
0,9707
54,4726959
60,10291123
0,13381
0,11969
58,6013992
49,5156759
60,11896827
52,5566284
53,4477487
61,10118225
62,11804159
51,4278540
69,28457499
57,7721605
57,5556761
0,11688
38,721744
0,12797
56,5692646
53,5124322
67,22610624
30,367633
57,5276585
58,7102801
58,5599686
55,7470118
54,5147927
51,5321039
4,9082
59,6965619
52,5046088
0,9421
61,10908827
58,7586411
55,5866088
63,14258197
67,26237178
50,5675009
58,7972005
0,6944
64,9585960
56,5185349
60,9775719
63,8658601
0,12357
54,5909256
67,24031123
58,7994159
50,4827503
50,5616605
56,7395556
63,10183935
60,11290695
63,8210238
0,7132
60,14991148
45,5477400
0,9006
47,4026440
29,230144
0,9362
50,5665989
70,36907316
0,10081
51,5400551
53,4345189
67,18067763
65,27100100
53,4124980
53,4023595
57,5122654
59,7277978
64,11512338
64,11673669
61,13622062
62,13005390
0,6030
33,417618
51,5803800
58,7466126
64,10400910
62,12551746
57,5966817
69,20027222
61,11929826
53,5134873
60,10224340
74,32705857
0,12427
63,11299544
64,8562067
0,7503
78,91009388
65,15138003
55,6612682
58,5753544
51,4592608
60,14455853
55,7105282
62,9692768
56,7073341
55,5663561
53,4456133
57,6443119
55,7216645
63,10168189
62,9839419
62,10463502
63,8745139
0,6888
59,7267220
59,7606962
65,26147832
0,10022
58,5802971
77,57644907
59,5640387
62,13337680
61,9733608
0,10681
67,29001552
67,22462180
60,10483404
59,6816354
53,5605523
40,1361944
62,8376616
56,7898445
58,6417991
67,16921333
56,7216010
54,5733760
65,23784625
50,5141969
1,14936
58,6873179
56,7796332
70,37821209
63,10517909
70,33641212
64,10280986
71,49239482
66,19641511
58,5775267
62,10793132
61,12361881
57,5014009
58,5300113
52,5615037
0,12954
58,5784801
64,13154654
0,10943
0,11665
72,42978120
63,11828844
0,6106
0,5754
58,5574711
60,14156801
61,13865806
72,32813808
56,5387838
0,11921
56,5917334
2,8648
71,44409636
0,11590
35,740089
60,10692854
55,7624454
57,5167115
0,10015
56,6982637
68,19467141
62,8853453
59,6981642
66,24624988
53,4257113
52,5552277
54,4014102
60,9894136
59,7132826
68,28070411
0,12952
62,9371591
71,45867443
0,12873
56,5007330
0,9669
0,8869
60,13701132
55,5315781
0,6447
54,5296898
71,43963451
61,9111176
33,333337
63,8067405
0,7645
70,36482124
53,4675304
0,10034
56,5340710
0,13748
61,13994288
1,5991
0,14897
56,7169312
65,26111607
54,4435078
61,9603335
61,14362936
0,9565
54,5228658
60,14333451
58,5221097
65,25339710
61,11792463
0,14192
58,7109611
63,8701388
55,5625108
60,8780106
60,11835561
62,11673201
63,14409940
78,56553442
54,5598259
61,9112555
70,49289570
70,47785612
59,5183413
1,9444
69,29658806
59,5924222
69,18408634
58,7628047
58,7352801
51,4798711
51,4133574
53,5929853
60,12242692
55,7654812
59,6088362
56,7069074
56,7308221
56,7502947
12,47187
58,7429671
70,42052787
55,5567161
65,28040224
49,3807760
55,6531650
59,5927392
51,4321011
67,27528955
46,6932400
54,4298489
68,20168758
0,9340
55,6274192
71,34203364
0,6104
0,6488
51,5516784
50,4166009
64,14081191
68,19820998
53,5293866
65,19595316
60,9755640
0,12063
71,34503647
68,16081874
59,5521451
65,29294109
0,12513
64,14747283
65,29831714
69,21306630
56,7309882
51,4298325
61,8696841
74,33854366
64,9428834
73,48368502
72,47022613
62,12458524
61,9929596
61,10398879
62,12923269
49,3788462
55,7560932
75,95008793
60,8086342
62,8402857
67,28124354
66,22126807
65,19777709
56,7215374
0,10067
56,6371217
0,7231
68,20838143
1,6650
56,6063023
61,10400351
72,39933466
59,7360549
76,71607142
64,10782732
53,4156734
57,6001340
57,7230002
63,14103298
71,43751499
57,7630610
81,961579738
63,8849193
65,17893138
62,11802030
0,8397
59,5673270
0,14793
65,17034286
55,5847269
0,6016
61,11705881
64,12291897
61,10699805
65,26665483
0,11193
63,13269921
65,17796486
56,5848737
66,25638945
65,23245487
63,9518102
66,28966205
61,12206192
0,14208
65,25428331
67,16831884
66,28678504
60,14258212
68,27683472
60,8727953
72,32065549
72,49011452
61,12271869
66,16341234
63,11185019
60,10063559
51,5236203
62,10735280
56,5006329
73,35493520
70,34969633
58,5071208
81,1026531889
64,12894397
64,12946722
61,9857103
70,40012057
65,25336529
57,5642809
62,11696225
61,13346474
59,5297508
58,6560341
0,6321
64,14893489
1,14528
63,10214654
61,9532180
1,14513
72,41252365
64,14024273
59,6877752
57,5673770
54,5204139
68,20272508
61,13091494
59,5119325
0,11367
74,41543215
52,5437120
65,20132244
69,22950191
0,11075
62,12138357
65,16613877
66,16394177
63,12607026
62,14545713
65,26417053
71,39393200
29,259833
64,11393003
59,6569658
51,4343607
61,13047552
62,11512715
54,5783386
57,7082885
65,18632917
63,12329505
60,9889810
