popularity,streams,year
72,35754732,2012
3,13995,2012
59,5822076,2012
65,23087643,2012
58,5961470,2012
60,13107348,2012
67,23749439,2012
63,10786994,2012
59,6613149,2012
64,10423819,2012
59,6361687,2012
64,10288093,2012
62,8106031,2012
60,12777103,2012
61,14058825,2012
63,8657180,2012
50,4435413,2012
61,12244672,2012
0,5598,2012
54,5021721,2012
77,77447580,2012
69,26819931,2012
65,27767037,2012
68,18254023,2012
63,9474548,2012
6,27419,2012
61,11704712,2012
57,7351499,2012
1,7682,2012
54,5379374,2012
62,14238465,2012
65,22588001,2012
57,5665403,2012
60,9777402,2012
63,13466695,2012
63,11380045,2012
4,7857,2012
55,5061162,2012
65,25180354,2012
68,24105670,2012
74,33056685,2012
68,28430993,2012
59,5169495,2012
0,9515,2012
60,13010263,2012
72,41979955,2012
65,19924331,2012
76,62848736,2012
66,29152978,2012
0,9405,2012
65,28884261,2012
65,28213031,2012
61,11200871,2012
0,14588,2012
59,5902762,2012
69,22104917,2012
0,7818,2012
64,14870331,2012
69,21999881,2012
74,37704516,2012
63,10551423,2012
57,7387089,2012
0,6102,2012
51,5474342,2012
5,15759,2012
58,7252347,2012
0,14057,2012
53,4835883,2012
64,8428015,2012
53,5518532,2012
62,10001966,2012
64,14576798,2012
65,19783496,2012
61,14424961,2012
70,31083854,2012
68,23286648,2012
70,41843723,2012
65,26012198,2012
70,45026287,2012
68,18876930,2012
63,8661661,2012
74,39010668,2012
63,12843582,2012
64,14868619,2012
64,9179893,2012
73,41196345,2012
54,4456119,2012
82,1001102866,2012
65,24304015,2012
0,6953,2012
69,18617670,2012
62,12939477,2012
65,22280540,2012
65,27611354,2012
79,71442596,2012
63,12639327,2012
53,5398177,2012
57,6846228,2012
63,9403329,2012
58,6504145,2012
61,11116824,2012
62,9227781,2012
57,5854123,2012
56,7445607,2012
60,9230870,2012
62,13803842,2012
62,9443162,2012
73,37976224,2012
0,10874,2012
64,10417300,2012
58,5570508,2012
63,11943633,2012
2,8076,2012
62,10577840,2012
62,8356081,2012
63,11107982,2012
0,9148,2012
59,5243765,2012
69,28399943,2012
50,5800724,2012
64,11451177,2012
62,10504131,2012
61,12841829,2012
58,6140466,2012
49,4661099,2012
52,5739863,2012
65,20649617,2012
58,5779828,2012
63,9827088,2012
53,5291531,2012
54,5122172,2012
0,11155,2012
65,15968529,2012
0,10962,2012
66,16955659,2012
0,7149,2012
0,8768,2012
49,4110347,2012
68,15009676,2012
60,11381857,2012
65,18397208,2012
47,5243671,2012
57,6814762,2012
74,35454266,2012
67,24227129,2012
61,8973482,2012
71,35758990,2012
68,26789929,2012
56,6540142,2012
50,5707131,2012
54,5775689,2012
37,642919,2012
67,15214851,2012
60,13229704,2012
53,5272517,2012
77,99182299,2012
1,7702,2012
59,5775692,2012
0,14539,2012
62,10926187,2012
70,46200917,2012
58,5899298,2012
51,4715785,2012
49,6195351,2012
0,10537,2012
47,5218065,2012
44,1424908,2012
51,4518178,2012
0,12598,2012
63,10919927,2012
47,3913601,2012
61,11292889,2012
58,6424222,2012
0,6679,2012
65,24880733,2012
49,5700373,2012
60,10489152,2012
53,5383739,2012
62,9995038,2012
57,6663918,2012
0,13215,2012
64,9033281,2012
8,22535,2012
46,6089529,2012
56,6858717,2012
60,12750310,2012
61,9837911,2012
61,11092428,2012
66,21529095,2012
54,4202649,2012
63,10891093,2012
61,8689806,2012
61,11136403,2013
66,20200395,2013
63,8322970,2013
61,14413686,2013
68,19672880,2013
74,34495368,2013
5,21520,2013
60,11747711,2013
63,11405571,2013
70,39215819,2013
69,24404087,2013
59,7297854,2013
66,23627717,2013
71,34054390,2013
66,17247858,2013
65,28060962,2013
0,10137,2013
0,13604,2013
55,7083766,2013
53,4862981,2013
0,10712,2013
52,4999707,2013
62,13136646,2013
83,1076939557,2013
64,11789235,2013
74,47124975,2013
61,14914744,2013
0,7323,2013
67,17070312,2013
75,52456067,2013
73,31856835,2013
73,40043239,2013
66,18849451,2013
65,18669320,2013
66,16752895,2013
1,7489,2013
69,27896820,2013
62,8674331,2013
0,12486,2013
68,20263257,2013
0,9759,2013
65,26737953,2013
78,54360644,2013
0,11670,2013
63,9052635,2013
61,14239205,2013
60,11053029,2013
65,16886742,2013
3,11650,2013
0,10035,2013
60,8687125,2013
74,42755781,2013
36,676041,2013
62,9936747,2013
0,11415,2013
62,12438093,2013
64,13388552,2013
66,25084592,2013
80,901988438,2013
64,8949174,2013
79,66714136,2013
73,32830233,2013
61,13281396,2013
65,15404362,2013
59,7700912,2013
63,11061618,2013
67,21163393,2013
61,14522209,2013
69,29929462,2013
67,28209573,2013
71,38655104,2013
0,9605,2013
0,14644,2013
71,33293028,2013
58,5160790,2013
61,11619046,2013
60,13607904,2013
55,5985154,2013
0,5286,2013
0,8607,2013
48,6168042,2013
64,13318595,2013
0,14968,2013
68,15512446,2013
64,8573003,2013
0,11045,2013
41,1346185,2013
74,43185723,2013
62,8125204,2013
51,4016340,2013
60,12444886,2013
64,13309000,2013
64,14797829,2013
64,10509964,2013
62,14665694,2013
64,12510540,2013
60,14317551,2013
59,5223686,2013
66,21905315,2013
64,10194867,2013
61,10370267,2013
57,6153351,2013
0,5917,2013
66,23564872,2013
74,43594874,2013
78,82308773,2013
65,19019493,2013
62,11622586,2013
59,6241948,2013
58,6295633,2013
61,8704784,2013
57,7623806,2013
58,5764602,2013
0,9463,2013
65,18821123,2013
65,20807615,2013
0,7850,2013
60,12129957,2013
65,16443003,2013
63,8901905,2013
65,22178115,2013
60,14820525,2013
68,21973320,2013
70,33432067,2013
0,12215,2013
51,4935126,2013
61,9275489,2013
66,16134130,2013
63,8267477,2013
59,6104292,2013
60,12959607,2013
59,7204359,2013
70,42662805,2013
58,7873147,2013
61,12058571,2013
36,546829,2013
0,14532,2013
60,12916825,2013
58,5884773,2013
61,12855383,2013
60,14536430,2013
0,7936,2013
75,53991165,2013
0,8681,2013
67,18875539,2013
58,7135600,2013
65,21184528,2013
61,11406125,2013
63,14739461,2013
1,14586,2013
60,11661885,2013
67,25681771,2013
53,4034493,2013
64,9452172,2013
59,7442935,2013
58,6000642,2013
54,4263594,2013
65,18299932,2013
0,9901,2013
70,39224944,2013
46,6635879,2013
47,6793082,2013
57,7794233,2013
60,10936194,2013
56,7560125,2013
54,4865219,2013
0,12139,2013
56,5272986,2013
61,12261244,2013
59,7831163,2013
64,9630193,2013
52,5449058,2013
0,10014,2013
5,19591,2013
55,7239309,2013
62,13357755,2013
62,9092541,2013
73,33551076,2013
0,7525,2013
62,11957409,2013
63,8310862,2013
56,5640063,2013
60,10439264,2013
58,6461369,2013
64,10763556,2013
67,20610998,2013
60,10712356,2013
56,7814431,2013
61,12931535,2013
69,24928236,2013
59,5017809,2013
60,13117669,2013
60,13979433,2013
64,11568464,2013
70,44568198,2013
0,10923,2013
60,13436468,2013
0,7452,2013
64,10282967,2013
74,42915985,2013
70,36786352,2014
57,6956994,2014
0,8672,2014
64,13924052,2014
67,26489729,2014
64,14384215,2014
67,23030052,2014
72,35840529,2014
0,14136,2014
72,41480161,2014
63,11537868,2014
76,62005700,2014
59,5073666,2014
70,32859995,2014
65,20987106,2014
0,8353,2014
65,29374693,2014
70,45814411,2014
68,17276456,2014
60,13029094,2014
65,21954045,2014
73,49321399,2014
62,11930688,2014
1,8265,2014
65,20622160,2014
69,18492211,2014
66,15004173,2014
86,1720271486,2014
65,18341856,2014
67,20867802,2014
65,22036512,2014
0,6562,2014
66,20689187,2014
60,13492235,2014
6,24218,2014
0,9435,2014
58,6595155,2014
64,8711309,2014
71,40111013,2014
0,12997,2014
61,11639654,2014
66,18254887,2014
61,9889586,2014
66,28015830,2014
65,19887897,2014
0,5040,2014
60,12596121,2014
67,19600336,2014
63,9125124,2014
72,34233929,2014
62,9223544,2014
61,10638673,2014
71,47348215,2014
0,6021,2014
71,39078998,2014
64,13198151,2014
0,7785,2014
66,15728853,2014
37,538519,2014
59,6018836,2014
75,53998130,2014
62,10521966,2014
62,10013246,2014
62,9087572,2014
63,9706470,2014
64,14453622,2014
58,6934088,2014
61,10961537,2014
63,10867801,2014
1,12344,2014
56,7785296,2014
75,84015049,2014
69,26633676,2014
66,24652350,2014
64,8730312,2014
68,23150948,2014
66,17900112,2014
64,14540793,2014
63,8382909,2014
5,24192,2014
73,38686536,2014
64,9494780,2014
61,13115972,2014
71,41015449,2014
62,9188649,2014
59,7454149,2014
70,36755274,2014
64,11869684,2014
0,14586,2014
78,50350733,2014
67,21006388,2014
0,8649,2014
61,9136135,2014
63,14838681,2014
0,14428,2014
68,16944683,2014
64,9594049,2014
63,11250491,2014
65,25202348,2014
0,7854,2014
52,5024477,2014
70,40801992,2014
60,12848519,2014
77,63485316,2014
66,17389526,2014
65,28674401,2014
57,6228402,2014
61,11278384,2014
82,1009780595,2014
70,49501170,2014
73,46686702,2014
61,14757775,2014
55,7945582,2014
62,12772791,2014
72,42827652,2014
55,5741933,2014
84,968192887,2014
83,998539792,2014
63,14792594,2014
73,39591853,2014
61,9129587,2014
65,29158864,2014
51,5114755,2014
64,8836927,2014
59,7442899,2014
77,59867982,2014
58,7333598,2014
55,7424780,2014
58,6333035,2014
72,31194105,2014
0,13404,2014
64,13038243,2014
62,11368741,2014
63,12332057,2014
52,5662917,2014
68,15036445,2014
64,12765163,2014
60,9456167,2014
70,41413284,2014
55,5752168,2014
68,19556434,2014
43,946389,2014
0,14734,2014
60,14260862,2014
64,13920877,2014
56,6529432,2014
60,8336973,2014
56,7655634,2014
72,38097786,2014
77,67397918,2014
63,10131590,2014
62,8952054,2014
72,44711002,2014
56,7699919,2014
60,10522830,2014
0,11523,2014
0,11069,2014
0,13963,2014
72,44149104,2014
58,6627620,2014
61,12088433,2014
62,11439026,2014
58,6805099,2014
0,12017,2014
72,36586634,2014
0,14310,2014
0,13526,2014
0,13021,2014
75,54598556,2014
76,51991780,2014
71,39356335,2014
57,7243677,2014
79,56797890,2014
72,48918993,2014
69,29778361,2014
58,6282365,2014
58,6230262,2014
61,13567895,2014
0,7365,2014
59,6336268,2014
61,8798358,2014
63,9969303,2014
67,22900660,2014
68,18770909,2014
0,13816,2014
0,6138,2014
73,39667284,2014
59,6953625,2014
41,1463992,2014
58,6776097,2014
50,5935221,2014
61,10721520,2014
62,12215519,2014
56,7339772,2014
71,43206369,2014
57,6630889,2014
71,35755254,2014
0,7698,2014
58,6421434,2014
1,14816,2014
81,931774525,2015
68,28975545,2015
1,6413,2015
66,24032857,2015
68,29363074,2015
70,43861147,2015
71,32854294,2015
76,98860336,2015
64,13990389,2015
76,67732988,2015
71,39513922,2015
0,12458,2015
71,34469667,2015
80,1190547461,2015
81,816406966,2015
74,48918818,2015
74,45910680,2015
74,35072639,2015
67,23130712,2015
68,25700163,2015
66,26013549,2015
65,16537783,2015
68,17591249,2015
67,18427708,2015
71,49060291,2015
67,19835396,2015
65,20290450,2015
68,15101879,2015
68,26818318,2015
78,92124405,2015
70,43794632,2015
80,1142586962,2015
63,14879266,2015
1,13959,2015
64,9332729,2015
64,13974554,2015
71,31460330,2015
67,16100045,2015
68,20935343,2015
68,25602489,2015
72,37976830,2015
0,6122,2015
67,23119040,2015
75,95838914,2015
62,14449268,2015
70,41858173,2015
0,14526,2015
71,32595282,2015
62,12922207,2015
65,21311088,2015
72,45481856,2015
68,15267945,2015
58,6978126,2015
0,7404,2015
67,22288855,2015
62,8935804,2015
68,24424474,2015
63,14158175,2015
79,72611576,2015
69,15865265,2015
63,9218367,2015
66,16071512,2015
75,53543090,2015
67,24065176,2015
73,31328998,2015
71,35019137,2015
69,27623568,2015
76,78179643,2015
67,15667478,2015
68,25795030,2015
63,11366654,2015
0,5184,2015
0,12479,2015
67,25658344,2015
76,65153968,2015
66,18317795,2015
62,12796536,2015
68,19814172,2015
65,22865813,2015
65,19352610,2015
52,5556553,2015
71,42824904,2015
59,6984890,2015
74,30513628,2015
70,34631634,2015
75,78427885,2015
73,30720422,2015
0,10765,2015
66,20964889,2015
82,930038004,2015
66,25406143,2015
61,14379235,2015
67,29667759,2015
47,6896153,2015
62,14647214,2015
69,24548680,2015
59,7429693,2015
76,95990972,2015
70,31449209,2015
65,19241769,2015
71,38409309,2015
68,19262552,2015
61,10559761,2015
66,18332195,2015
68,20244348,2015
82,1017198750,2015
68,25146937,2015
65,17166865,2015
65,18620158,2015
60,11393309,2015
0,10066,2015
80,1133682170,2015
39,604820,2015
75,50925552,2015
67,26114993,2015
67,29100199,2015
64,11618884,2015
66,29422429,2015
61,9312039,2015
61,14569830,2015
45,5945500,2015
54,5184924,2015
62,14362558,2015
67,16873253,2015
73,43400580,2015
72,46143946,2015
65,21776032,2015
0,7916,2015
72,33695152,2015
67,21423768,2015
4,14149,2015
71,32703027,2015
67,28631273,2015
39,786754,2015
0,6051,2015
61,13532660,2015
58,6011102,2015
65,18704866,2015
64,10835618,2015
64,12087740,2015
0,5237,2015
0,12128,2015
58,6580989,2015
71,42753221,2015
55,6951909,2015
68,19777645,2015
59,7535011,2015
67,27831062,2015
76,98610464,2015
78,99879592,2015
62,12006667,2015
0,7562,2015
55,6196747,2015
61,8282831,2015
72,36645927,2015
66,22911068,2015
62,14841637,2015
67,18939772,2015
59,5962861,2015
59,7227132,2015
53,4742190,2015
63,9697298,2015
65,21548362,2015
65,21798942,2015
69,24331905,2015
60,10842638,2015
66,15321749,2015
60,8114381,2015
64,11454247,2015
4,6750,2015
65,19922976,2015
60,9283209,2015
62,10622018,2015
55,6914197,2015
65,23496243,2015
66,20324373,2015
67,22661013,2015
66,16500783,2015
55,6448713,2015
61,10157168,2015
67,27645413,2015
64,13220523,2015
0,14473,2015
0,9164,2015
66,19432108,2015
61,11340610,2015
58,5729511,2015
68,28290832,2015
68,25583320,2015
64,10564997,2015
71,47737392,2015
66,28745679,2015
68,16348313,2015
64,8981715,2015
58,7206859,2015
60,9055259,2015
64,14326836,2015
68,29377171,2015
0,13254,2015
69,20578663,2015
64,10222370,2016
77,74674378,2016
72,33207674,2016
68,23016581,2016
66,23111232,2016
62,12686908,2016
73,34187859,2016
75,78904943,2016
81,1006914859,2016
64,11115777,2016
70,34480802,2016
0,7277,2016
66,19591775,2016
72,40292729,2016
61,13686245,2016
57,5295323,2016
55,5143145,2016
67,19131441,2016
1,8302,2016
69,15582968,2016
67,22969048,2016
0,9035,2016
69,24426738,2016
0,6227,2016
0,8685,2016
66,24231490,2016
67,21804239,2016
62,14374154,2016
62,9616454,2016
71,37067564,2016
72,42431903,2016
91,2899510483,2016
1,9271,2016
72,42635123,2016
65,27252128,2016
2,14991,2016
56,5058045,2016
66,26321724,2016
68,19418155,2016
77,74108109,2016
75,65588710,2016
75,91943204,2016
72,33635454,2016
64,12746616,2016
0,6682,2016
1,10629,2016
63,9405087,2016
58,6467063,2016
1,10756,2016
72,38241688,2016
84,1076201676,2016
77,88810765,2016
71,41675560,2016
66,19584975,2016
63,8677038,2016
64,12603177,2016
76,99731583,2016
87,1746106574,2016
0,8123,2016
0,6991,2016
67,22992459,2016
22,134292,2016
76,93208135,2016
69,18654119,2016
75,60187914,2016
65,16692313,2016
79,89720647,2016
75,50268628,2016
66,16860887,2016
60,11851613,2016
56,7741320,2016
61,12490663,2016
64,11028007,2016
66,28612867,2016
60,11715520,2016
67,24705318,2016
0,9925,2016
61,13121574,2016
68,27019813,2016
67,25241144,2016
0,6206,2016
69,24547453,2016
71,48612238,2016
71,39840967,2016
71,47763764,2016
64,10005988,2016
66,16888786,2016
65,26953357,2016
65,16532301,2016
68,23380386,2016
0,7664,2016
66,24736709,2016
67,21691367,2016
75,83458518,2016
73,41274199,2016
68,24216043,2016
67,20308024,2016
78,99771232,2016
65,19428920,2016
68,24969031,2016
71,36212399,2017
87,1459114247,2017
72,30394012,2017
67,25133116,2017
74,36924488,2017
77,60548526,2017
73,44757658,2017
75,62367405,2017
80,986312232,2017
67,22746141,2017
76,98212328,2017
68,23941555,2017
68,17858856,2017
66,22057781,2017
73,33301168,2017
0,11584,2017
81,995278676,2017
84,1081486716,2017
71,35588741,2017
82,965089287,2017
70,45203813,2017
63,8002778,2017
82,993196967,2017
79,73861688,2017
79,96108180,2017
70,30295777,2017
0,6268,2017
67,24883957,2017
70,41166872,2017
68,24415938,2017
65,18623603,2017
69,27507043,2017
73,38261312,2017
75,93374902,2017
1,5901,2017
1,11152,2017
82,1055380228,2017
60,14874539,2017
83,884944458,2017
75,67042366,2017
81,1063859426,2017
68,27149877,2017
77,87403890,2017
77,56093970,2017
60,13696502,2017
66,29880279,2017
76,79527140,2017
1,11538,2017
6,19411,2017
70,36035120,2017
12,38667,2017
71,37352424,2017
1,5127,2017
67,25970730,2017
84,1132999602,2017
2,12842,2017
74,30033255,2017
66,19307463,2017
62,11614477,2017
69,20714302,2017
70,32091703,2017
60,11178539,2017
68,20785440,2017
74,38247374,2017
75,55726905,2017
65,15730766,2017
75,67887038,2017
80,898007106,2017
63,10859330,2017
73,45680225,2017
71,48960256,2017
77,55768793,2017
76,65655880,2017
82,981468235,2017
0,12646,2017
66,19541270,2017
76,73851217,2017
1,9997,2017
61,10269064,2017
62,10794200,2017
51,4899357,2017
80,1163559313,2017
78,94204120,2017
62,8813218,2017
78,88654006,2017
78,91264250,2017
60,8373375,2017
57,5946395,2017
66,21834274,2017
65,16032987,2017
90,2534549745,2017
0,6714,2017
69,19197109,2017
75,51469160,2017
58,7423036,2017
1,14515,2017
70,42801480,2017
70,38397320,2017
72,44024418,2017
0,6198,2017
66,22535912,2017
80,1153754769,2017
74,40798421,2017
85,1131355137,2017
57,5646509,2017
75,93636262,2017
79,90422206,2017
75,88480004,2017
0,6736,2017
0,7561,2017
0,8853,2017
58,7290762,2017
64,10184775,2017
79,98935865,2017
78,73085086,2017
0,13120,2017
0,6723,2017
71,32979552,2017
81,1051066969,2017
67,29790411,2017
68,29618911,2017
1,14574,2017
82,1119237845,2017
85,819048391,2017
72,32614178,2017
67,16852569,2017
80,1021512595,2017
61,10121141,2017
63,10460223,2017
67,17800135,2017
72,32156243,2017
75,64638072,2017
64,10081290,2017
73,32498064,2017
69,24393339,2017
70,34545881,2017
66,26536911,2017
71,33219706,2017
3,14024,2017
66,28757657,2017
88,1609079444,2017
75,97020024,2017
63,11189699,2017
70,39886492,2017
0,6568,2017
60,14454166,2017
0,10935,2017
68,18218857,2017
61,9819449,2017
70,38835997,2017
68,16462508,2017
0,12566,2017
9,16984,2017
61,8300140,2017
63,13295205,2017
66,21494430,2017
69,26575942,2017
78,97690501,2017
65,22619132,2017
73,49651498,2017
76,81890632,2017
0,5571,2017
71,44667487,2017
72,32275259,2017
61,13435441,2017
63,13823219,2017
63,12395132,2017
61,10499326,2017
63,11728245,2017
68,22604025,2017
83,1181031104,2017
77,94673285,2017
69,25344049,2017
57,5173128,2017
0,8807,2017
66,23863675,2017
72,46655747,2017
0,9641,2017
67,19347644,2017
62,12736809,2017
59,5083373,2017
66,19192356,2017
68,24176697,2017
75,79815745,2017
69,20345763,2017
63,10867885,2017
71,36291792,2017
60,8533437,2017
75,50200402,2017
62,9732179,2017
64,8765319,2017
61,12828776,2017
71,45222627,2017
82,1133935907,2017
70,34489736,2017
74,32043649,2017
0,12943,2017
69,22251269,2017
62,12836068,2017
73,32688208,2017
75,94483699,2018
72,34408346,2018
69,27197476,2018
72,43917485,2018
59,6506661,2018
76,71568487,2018
69,24686502,2018
70,45687142,2018
76,91939866,2018
69,19654117,2018
60,8260437,2018
67,19043031,2018
70,31951193,2018
0,8334,2018
75,78514069,2018
14,45246,2018
74,44697628,2018
73,41174649,2018
66,21277616,2018
75,65414177,2018
76,94863383,2018
71,32508331,2018
67,29218553,2018
75,63536311,2018
72,40757371,2018
1,10033,2018
79,91074629,2018
76,86181114,2018
73,45295355,2018
72,47408489,2018
68,24623874,2018
73,31044560,2018
70,46900185,2018
73,48680505,2018
71,48242941,2018
83,1076511226,2018
66,17959608,2018
0,13664,2018
75,98416939,2018
64,13971487,2018
66,27152260,2018
71,37315190,2018
36,563346,2018
64,8945885,2018
63,8469430,2018
76,81675902,2018
69,24508205,2018
77,95782948,2018
85,919136973,2018
67,18576003,2018
69,26325390,2018
74,45772542,2018
71,45537084,2018
77,56029626,2018
58,7374977,2018
0,13167,2018
66,22709918,2018
61,13451679,2018
73,44013665,2018
68,23923476,2018
65,20011265,2018
1,5332,2018
66,20778404,2018
79,77449950,2018
70,37948666,2018
74,37498939,2018
72,34412711,2018
70,46641337,2018
73,30099359,2018
73,41214888,2018
68,19096622,2018
75,84149697,2018
76,96605232,2018
66,27811395,2018
65,27291396,2018
76,76818935,2018
67,17976110,2018
77,57785493,2018
67,23711921,2018
75,95065682,2018
65,23386453,2018
71,36327793,2018
71,30386562,2018
73,33491203,2018
66,24533929,2018
64,11983639,2018
72,34208757,2018
68,25952167,2018
72,31486210,2018
70,44451758,2018
63,12630635,2018
76,62731569,2018
69,23804039,2018
1,12631,2018
57,5785649,2018
65,28749984,2018
72,43397558,2018
64,9901828,2018
65,20886523,2018
72,35429872,2018
67,16192545,2018
79,70782427,2018
65,23069317,2018
68,19387053,2018
63,14180871,2018
69,29509161,2018
64,13226662,2018
1,13443,2018
69,20981567,2018
71,48556573,2018
72,46538585,2018
57,5613290,2018
73,31469164,2018
66,27430428,2018
73,47897245,2018
69,16625386,2018
66,17921545,2018
65,16860790,2018
67,22958092,2018
74,35310305,2018
69,24451944,2018
0,14979,2018
68,24024282,2018
70,43209462,2018
68,29492204,2018
0,7368,2018
82,992755558,2018
66,16862818,2018
76,74016409,2018
